manuscript_id,is_oriental,evaluable,split,cv_fold
990001296560205171,0,True,train,3
990001296870205171,0,True,train,4
990001296900205171,0,True,train,3
990001296910205171,0,True,train,2
990001297350205171,0,True,train,4
990001297510205171,0,True,test,-1
990001297660205171,0,True,train,3
990001298210205171,0,True,test,-1
990001298500205171,0,True,train,1
990001298510205171,0,True,train,4
990001299230205171,0,True,train,2
990001299490205171,0,True,train,3
990001299630205171,0,True,test,-1
990001299670205171,0,True,test,-1
990001299920205171,0,True,test,-1
990001299930205171,0,True,test,-1
990001299940205171,0,True,test,-1
990001300270205171,0,True,train,0
990001300390205171,0,True,train,1
990001300400205171,0,True,test,-1
990001300410205171,0,True,train,4
990001300420205171,0,True,train,3
990001300750205171,0,True,test,-1
990001300940205171,0,True,train,2
990001301000205171,0,True,train,1
990001302040205171,0,True,train,3
990001302460205171,0,True,train,2
990001304830205171,0,True,test,-1
990001304880205171,0,True,train,2
990001304920205171,0,True,test,-1
990001305140205171,0,True,test,-1
990001305180205171,0,True,train,4
990001305490205171,0,True,test,-1
990001305510205171,0,True,train,2
990001305600205171,0,True,train,1
990001305740205171,0,True,train,1
990001305930205171,0,True,train,2
990001305940205171,0,True,test,-1
990001306000205171,0,True,train,2
990001306070205171,0,True,train,1
990001306330205171,0,True,test,-1
990001306390205171,0,True,train,4
990001306480205171,0,True,test,-1
990001306740205171,0,True,train,4
990001306880205171,0,True,train,2
990001306890205171,0,True,train,2
990001307210205171,0,True,train,3
990001307320205171,0,True,train,4
990001307380205171,0,True,train,4
990001307450205171,0,True,train,4
990001307500205171,0,True,test,-1
990001307790205171,0,True,test,-1
990001308040205171,0,True,test,-1
990001308250205171,0,True,train,3
990001308280205171,0,True,test,-1
990001308290205171,0,True,train,4
990001308360205171,0,True,test,-1
990001308690205171,0,True,test,-1
990001309100205171,0,True,test,-1
990001309630205171,0,True,train,4
990001309950205171,0,True,train,3
990001310170205171,0,True,train,3
990001310180205171,0,True,test,-1
990001310750205171,0,True,train,0
990001311620205171,0,True,train,1
990001311730205171,1,True,test,-1
990001312580205171,0,True,train,1
990001312730205171,0,True,train,3
990001312770205171,0,True,train,0
990001313010205171,0,True,train,3
990001313200205171,0,True,train,1
990001313440205171,0,True,train,4
990001313720205171,0,True,train,4
990001315580205171,0,True,train,4
990001315830205171,0,True,train,0
990001316030205171,0,True,train,3
990001316180205171,0,True,train,1
990001316210205171,0,True,train,3
990001316330205171,0,True,test,-1
990001316410205171,0,True,train,2
990001316420205171,0,True,train,3
990001316450205171,0,True,train,4
990001316750205171,0,True,train,1
990001316880205171,0,True,train,2
990001317080205171,0,True,train,2
990001317170205171,0,True,train,4
990001317350205171,0,True,test,-1
990001317520205171,0,True,train,1
990001317980205171,0,True,train,0
990001318090205171,0,True,test,-1
990001318200205171,0,True,test,-1
990001318260205171,0,True,train,4
990001318420205171,0,True,test,-1
990001318430205171,0,True,train,4
990001318450205171,0,True,train,3
990001318570205171,0,True,train,3
990001318610205171,0,True,test,-1
990001318690205171,0,True,train,0
990001318730205171,0,True,train,3
990001318810205171,0,True,train,2
990001318820205171,0,True,train,3
990001318830205171,0,True,train,0
990001318840205171,0,True,test,-1
990001318850205171,0,True,train,0
990001318890205171,0,True,test,-1
990001318990205171,0,True,train,1
990001319080205171,0,True,train,0
990001319120205171,0,True,test,-1
990001319660205171,0,True,train,0
990001319780205171,0,True,train,4
990001320770205171,0,True,train,1
990001321000205171,0,True,test,-1
990001321130205171,0,True,test,-1
990001321600205171,0,True,train,3
990001324280205171,0,True,test,-1
990001324850205171,0,True,test,-1
990001327540205171,0,True,train,2
990001327610205171,0,True,test,-1
990001341750205171,0,True,train,1
990001353490205171,0,True,train,2
990001377020205171,0,True,test,-1
990001377100205171,0,True,train,4
990001377150205171,0,True,train,2
990001377280205171,0,True,train,3
990001377420205171,0,True,test,-1
990001377740205171,0,True,train,3
990001378110205171,0,True,train,0
990001378970205171,0,True,test,-1
990001380590205171,0,True,train,0
990001380970205171,0,True,test,-1
990001381090205171,0,True,test,-1
990001381220205171,0,True,train,2
990001382640205171,1,True,test,-1
990001383470205171,1,True,train,4
990001383690205171,0,True,train,4
990001383720205171,0,True,test,-1
990001406610205171,0,True,train,0
990001465840205171,0,True,test,-1
990001481360205171,1,True,train,4
990001490620205171,0,True,test,-1
990001509500205171,0,True,train,4
990001513400205171,0,True,test,-1
990001517870205171,0,True,train,3
990001581240205171,0,True,train,0
990001625620205171,0,True,train,0
990001626160205171,1,True,train,2
990001671250205171,1,True,test,-1
990001671350205171,0,True,train,0
990001674310205171,0,True,train,0
990001675190205171,0,True,train,3
990001675380205171,0,True,train,2
990001675550205171,0,True,train,1
990001678880205171,0,True,train,1
990001691740205171,0,True,train,0
990001691760205171,0,True,train,2
990001691770205171,0,True,train,1
990001691780205171,0,True,test,-1
990001691830205171,0,True,train,4
990001691860205171,0,True,train,1
990001691870205171,0,True,test,-1
990001691880205171,0,True,test,-1
990001691900205171,0,True,test,-1
990001691920205171,0,True,train,2
990001692130205171,0,True,train,2
990001692380205171,0,True,train,4
990001692590205171,0,True,train,1
990001692620205171,0,True,train,1
990001692700205171,0,True,train,1
990001693120205171,0,True,test,-1
990001693320205171,0,True,train,3
990001693390205171,0,True,train,2
990001693480205171,0,True,train,4
990001693700205171,0,True,train,3
990001693730205171,0,True,train,0
990001694100205171,0,True,test,-1
990001694400205171,0,True,train,3
990001694440205171,0,True,train,2
990001695090205171,0,True,test,-1
990001698250205171,0,True,train,0
990001706540205171,0,True,train,4
990001706610205171,0,True,train,3
990001707110205171,0,True,test,-1
990001707360205171,0,True,test,-1
990001712250205171,0,True,train,0
990001728710205171,0,True,train,1
990001728760205171,0,True,train,0
990001728850205171,0,True,test,-1
990001728860205171,0,True,train,3
990001728870205171,0,True,train,2
990001737390205171,1,True,train,1
990001745740205171,0,True,test,-1
990001750180205171,0,True,test,-1
990001750290205171,0,True,train,2
990001750310205171,0,True,train,2
990001750320205171,0,True,test,-1
990001750430205171,0,True,test,-1
990001750580205171,0,True,train,0
990001750610205171,0,True,test,-1
990001750710205171,0,True,test,-1
990001750750205171,0,True,train,2
990001750890205171,0,True,test,-1
990001751040205171,0,True,test,-1
990001751060205171,0,True,train,3
990001751630205171,0,True,train,2
990001751830205171,0,True,test,-1
990001751850205171,0,True,test,-1
990001751860205171,0,True,train,1
990001751870205171,0,True,train,0
990001751890205171,0,True,test,-1
990001751910205171,0,True,train,1
990001751950205171,1,True,test,-1
990001752090205171,0,True,test,-1
990001752360205171,0,True,train,3
990001752770205171,0,True,test,-1
990001752800205171,0,True,train,2
990001752860205171,0,True,train,1
990001753280205171,1,True,train,1
990001753410205171,0,True,train,1
990001753700205171,0,True,train,4
990001754270205171,0,True,test,-1
990001754460205171,0,True,train,4
990001754890205171,1,True,train,3
990001757030205171,0,True,train,3
990001757530205171,0,True,train,4
990001767000205171,0,True,test,-1
990001794030205171,0,True,train,3
990001795020205171,0,True,train,1
990001795110205171,0,True,train,3
990001797970205171,0,True,test,-1
990001801790205171,0,True,test,-1
990001801820205171,0,True,train,3
990001806450205171,0,True,train,4
990001809150205171,0,True,test,-1
990001809900205171,0,True,test,-1
990001810420205171,0,True,train,1
990001810730205171,1,True,train,4
990001816410205171,0,True,train,4
990001816520205171,0,True,train,3
990001816610205171,0,True,train,4
990001816710205171,0,True,test,-1
990001816720205171,0,True,train,3
990001816780205171,0,True,train,0
990001817260205171,0,True,test,-1
990001817520205171,0,True,train,3
990001817570205171,0,True,test,-1
990001817770205171,0,True,train,3
990001819480205171,0,True,train,4
990001821160205171,0,True,test,-1
990001821180205171,0,True,train,1
990001821200205171,0,True,train,0
990001821210205171,0,True,train,1
990001821220205171,0,True,train,2
990001821420205171,0,True,test,-1
990001821500205171,0,True,train,1
990001822390205171,0,True,train,1
990001845530205171,0,True,train,1
990001845550205171,0,True,train,2
990001845620205171,0,True,train,2
990001845640205171,0,True,train,3
990001884630205171,0,True,train,2
990001884810205171,0,True,train,1
990001905420205171,0,True,train,4
990001905650205171,0,True,train,0
990001906010205171,0,True,train,4
990001909550205171,0,True,test,-1
990001909730205171,0,True,test,-1
990001909760205171,0,True,train,0
990001910020205171,0,True,test,-1
990001911110205171,0,True,test,-1
990001914730205171,0,True,train,2
990001915190205171,0,True,train,0
990001915260205171,0,True,test,-1
990001915520205171,0,True,train,2
990001915760205171,0,True,train,2
990001915770205171,0,True,train,1
990001916510205171,0,True,train,2
990001916680205171,0,True,train,0
990001916810205171,0,True,test,-1
990001916820205171,0,True,test,-1
990001916850205171,0,True,test,-1
990001916860205171,0,True,test,-1
990001916930205171,0,True,test,-1
990001917570205171,0,True,train,3
990001918470205171,0,True,train,0
990001934340205171,0,True,train,4
990001942180205171,1,True,train,0
990001946300205171,0,True,test,-1
990001956580205171,0,True,test,-1
990001975470205171,0,True,train,0
990001978630205171,0,True,test,-1
990001978950205171,1,True,train,4
990001980350205171,0,True,train,0
990001981130205171,0,True,train,1
990001989160205171,1,True,train,3
990002096790205171,0,True,train,2
990025754130205171,0,True,test,-1
990026836920205171,0,True,train,0
